customerID,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnRiskScore
2858-MOFSQ,0,0,1,0.5225027431631708,2,0,0,2,1,3,0.39143880258118663,0.11819253012193566,1,0.374222513837812
7503-EPSZW,0,1,1,0.5392381697078841,1,0,0,3,1,3,0.10908050967901065,0.198673427585794,0,0.06738712049851533
7089-XXAYG,0,1,0,0.3247634359887255,2,0,1,2,1,4,0.4981941222167376,0.12452697997566776,0,0.7658317337488963
8118-LSUEL,1,0,0,0.5418132434413396,1,0,0,1,1,4,0.5629391137070332,0.31233470947321135,1,1.0370769698581765
8070-AAWZP,0,1,0,0.6146963294653971,2,0,1,1,0,3,0.4927435901114915,0.10712628908476829,0,0.8003029521701644
1666-JXLKU,0,0,0,0.4995727502108248,1,0,0,1,1,4,0.6332002959201903,0.26593873164478476,0,1.2649515892615153
7855-DIWPO,1,0,0,0.3455338299201437,1,0,0,1,1,4,0.5465385579761797,0.18983362521650413,0,1.577157872586713
5133-POWUA,0,0,0,0.27189768198179987,2,0,1,1,1,3,0.5005894457164064,0.20405583735870048,0,1.8343484711232974
5652-MSDEY,0,1,0,0.27202976270260293,1,0,0,1,1,3,0.5523605798873199,0.09908482052957349,0,2.023078269635305
7005-CCBKV,0,0,0,0.3166257106554728,1,0,0,1,1,1,0.696152595536836,0.06914749190166396,1,2.1917388050866875
1810-BOHSY,0,1,1,0.5392781283033672,1,1,0,2,1,1,0.8145589484516091,0.6203159110724155,0,0.754531265477479
1784-BXEFA,0,0,0,0.31362600967423027,0,0,0,1,1,3,0.46546692782302485,0.06386013661405164,0,1.4794292700243636
7351-MHQVU,0,1,0,0.531215746151579,2,1,0,3,0,1,0.48545899634092254,0.039722663311771274,0,0.30443033708906525
9224-VTYID,0,1,0,0.5513759716446587,2,1,1,3,1,2,0.7441380585827273,0.6027507113620871,0,0.44959549764612083
9500-IWPXQ,0,1,0,0.7489255748826782,2,1,1,2,1,4,0.49049386471833833,0.6085112207929089,0,0.32724654799452546
5762-TJXGK,0,0,0,0.6560785339930539,2,1,0,3,1,2,0.4739373513088564,0.4199971074791154,0,0.2406707205742828
4504-YOULA,0,1,1,0.6137984415489921,2,1,0,1,1,3,0.4428097080983768,0.2695831954965763,0,0.7202518389323049
5569-IDSEY,0,1,0,0.8032333942429215,1,0,1,2,1,3,0.8239776921038333,0.9387164404984318,0,0.5125939136073729
4250-FDVOU,0,0,0,0.4516773776710211,2,1,0,1,0,3,0.4186335247940416,0.19385874076552354,1,0.9247944462077348
7284-ZZLOH,0,1,0,0.5318896756822091,2,1,0,3,0,1,0.3954971447909347,0.2875402215558496,0,0.2477013946481377
5277-ZLOOR,0,0,0,0.35590395546845255,2,0,0,1,1,4,0.632544639375785,0.025827453949947697,1,1.7723105325227948
2141-RRYGO,0,0,0,0.2965632745021663,2,0,0,1,1,4,0.5517467081126988,0.03571612684752118,1,1.854216415099579
1777-JYQPJ,0,0,0,0.283458233076259,2,0,0,1,0,3,0.2205611219009791,0.02390674152247546,0,0.775372607485226
6376-GAHQE,1,0,0,0.24836736810504828,1,0,0,1,0,4,0.4065094750492695,0.040005897776468485,1,1.6301630728124126
3401-URHDA,0,0,0,0.7241329442592923,2,1,1,2,0,1,0.5352581418782136,0.38573782944405055,0,0.3693305321809138
1599-EAHXY,0,1,1,0.6549994230386635,0,0,0,2,0,1,0.24267583008061236,0.1910620910720267,0,0.18510758480583633
8631-XVRZL,0,0,0,0.44996758248477775,0,0,0,2,0,3,0.22360263534046687,0.025233253683013938,0,0.24818948580836322
5052-PNLOS,0,0,0,0.28585415857184854,1,1,0,1,1,2,0.7019778750549859,0.042569211832245255,1,2.4471594853283642
3853-LYGAM,0,0,0,0.4356503112348544,2,0,0,1,1,2,0.5581984345024754,0.20721023453226212,0,1.2783649069752885
6979-ZNSFF,0,0,0,0.3728172648508668,1,0,0,1,1,4,0.6090396293547189,0.10512391593729582,1,1.629244250122298
5751-USDBL,0,1,1,0.6149705817259592,2,1,1,3,0,3,0.6132565406097608,0.4860158396037524,0,0.3322241933894112
5680-LQOGP,0,0,0,0.5917271442422454,2,1,1,1,1,1,0.6177803196096541,0.7124987002104936,0,1.042267636315926
2386-LAHRK,0,0,0,0.2916345562469087,2,0,0,1,1,3,0.6211110370150195,0.00690057493361018,1,2.1224801506044986
8189-DUKMV,0,1,0,0.32233812082800295,0,0,0,2,0,4,0.6027414413200007,0.012360867887436292,0,0.9335041347876025
6032-IGALN,0,0,0,0.2699351854509292,2,0,0,1,1,3,0.3220691249641221,0.00369540943472074,1,1.1887312621581005
9931-DCEZH,0,0,1,0.5748627612752418,2,0,1,2,1,1,0.4734537686863511,0.25562106785118577,0,0.4114393566564699
1898-JSNDC,0,0,0,0.4663947562903275,2,1,0,2,1,1,0.44131443645364654,0.27742253647591286,0,0.47260590369452077
0315-LVCRK,0,0,0,0.3030643019832468,1,0,0,1,0,4,0.7463871878430663,0.11239944141490886,0,2.4547017948992593
3911-RSNHI,0,1,0,0.6431574216917482,2,0,0,3,1,1,0.48282976266434996,0.3203803251414103,0,0.2501096604180069
2410-CIYFZ,0,0,1,0.2441579313524085,0,0,0,1,0,3,0.2666769057398356,0.006507532791546099,0,1.0877759665727236
4248-HCETZ,1,1,0,0.49486351662982875,1,0,0,1,1,3,0.622898080719857,0.2977303104789856,1,1.2561885676797269
5505-OVWQW,0,0,0,0.40140891615097607,0,0,0,2,0,3,0.528317182106381,0.04868131339202316,0,0.6572598428096579
7271-AJDTL,0,0,0,0.7413312433120285,1,0,0,1,0,1,0.7688679069227917,0.5272092674964951,0,1.0357477390987422
1867-TJHTS,0,0,0,0.7163856991749014,2,1,0,1,0,2,0.5159672439885461,0.5706605568037159,0,0.7192326869381199
0516-WJVXC,0,0,0,0.22902261912377359,2,1,1,1,0,4,0.42011008922546816,0.041786050223841575,1,1.826385991194239
9174-FKWZE,1,0,0,0.3424603557781083,0,0,0,1,1,4,0.2390288651517945,0.004464615707068137,1,0.6959431012358774
6860-YRJZP,1,0,0,0.3609410400732455,1,0,0,3,1,4,0.5993485786656865,0.0836290456643173,0,0.5529948268165504
4429-WYGFR,0,0,0,0.5060684220274092,2,0,1,1,1,2,0.42000714132900974,0.1578740758632054,0,0.828304668726357
2817-LVCPP,0,0,0,0.630719336119791,0,0,0,3,0,3,0.2650895975548544,0.1314297491294402,0,0.14002507787745797
5038-ETMLM,0,1,0,0.6654827466336257,1,1,0,1,1,2,0.8436670378584323,1.0,0,1.2658497794875507
5056-FIMPT,0,0,1,0.5578417540183754,1,1,1,2,1,2,0.7816658929326057,0.5703846047168192,0,0.6999887499967274
4521-WFJAI,0,0,0,0.5987705790750325,2,0,0,3,1,2,0.49880909625403086,0.18262959857031047,0,0.27753065087314865
6569-KTMDU,0,0,0,0.1784488992735539,0,0,1,1,0,3,0.28420424524867743,0.001958284307401714,0,1.5837614295724005
8809-RIHDD,0,1,1,0.67160016512395,1,0,0,1,1,4,0.7143564992301321,0.54619193712164,1,1.0620819563707466
8809-XKHMD,0,1,0,0.8372866453202815,1,0,1,3,1,2,0.8085656967585655,0.8009205341451435,0,0.3217710964257916
0396-YCHWO,0,1,0,0.41908192269301653,1,0,0,3,1,4,0.6399746867013139,0.43871234329156183,0,0.5086245493027618
0867-LDTTC,0,0,0,0.33434542731383843,2,0,1,1,0,2,0.535385649757715,0.08197349686371964,0,1.5965199050013157
4822-NGOCH,0,0,0,0.31029379472654706,1,0,1,1,1,2,0.39896830317347776,0.0883644483632322,1,1.281645538498278
9391-DXGGG,1,0,0,0.5967886272204792,1,0,1,2,0,1,0.6256445884887647,0.5022143959778201,0,0.5237372352125989
9844-FELAJ,1,1,1,0.8279671807204522,1,0,1,2,1,4,0.6436355539089658,0.94199882983966,0,0.38844963861407705
2122-SZZZD,0,1,1,0.4899996399059961,0,0,0,2,0,1,0.2349094686157534,0.10833184978805946,0,0.2394593690841176
5307-DZCVC,1,1,0,0.4684282283400419,1,1,0,1,1,1,0.5107145395944884,0.3311229037847243,1,1.0879502099829834
3148-AOIQT,0,1,0,0.5253961416002996,0,0,0,3,1,1,0.26492349705735896,0.2190813268142408,0,0.16797200188100697
8679-JOEVF,1,0,1,0.3648849683357681,2,0,0,1,0,4,0.4295727449250354,0.12747711842511883,1,1.1740650261718917
8395-ETZKQ,1,1,0,0.8526601198448189,0,0,0,2,0,2,0.32273999842663315,0.1486139185487223,0,0.1891438611109344
6692-YQHXC,0,0,0,0.3384885202088994,1,0,0,1,1,1,0.5638034962142675,0.15404033394670644,0,1.6607439210826307
3889-VWBID,0,1,1,0.631101639721612,2,1,1,3,0,4,0.6989120160169102,0.7282174533055512,0,0.36895433725899185
5222-JCXZT,0,0,0,0.38532596754337906,0,0,0,1,0,3,0.4031822947338369,0.10832100725521024,0,1.0436323949374826
9754-CLVZW,0,1,0,0.39960662232027727,2,0,1,1,0,4,0.392357674859913,0.12954163847920516,0,0.9794088589634712
1432-FPAXX,0,0,0,0.5943109189401445,2,0,0,1,1,4,0.26700691253633,0.39664907187203263,1,0.448516739810002
2739-CCZMB,0,0,1,0.43140000669237544,0,0,0,1,0,1,0.19632307828668416,0.01544752125876606,0,0.4540311638486058
7080-TNUWP,0,1,0,0.625006873205054,2,0,0,1,1,2,0.48170109482469436,0.8317378835142047,0,0.7694821182369175
0496-AHOOK,0,1,0,0.4656844286662467,2,1,1,2,1,2,0.5168885816794446,0.21577067659379154,0,0.5543820748778144
8336-TAVKX,1,1,0,0.8161587631960295,2,1,1,3,0,2,0.7130487276755637,0.7165224559006427,0,0.2911025228970362
2468-SJFLM,0,1,1,0.27243970214038954,1,0,0,1,1,3,0.5769438136956471,0.010050519948774773,0,2.109948954667279
3181-VTHOE,0,1,0,0.585704430536387,2,0,0,1,1,2,0.5562058285557467,0.45957538676283405,0,0.9480170927757315
7168-HDQHG,0,1,1,0.5678117802661957,0,0,0,1,1,2,0.2649826624597621,0.08956573723285656,0,0.4658529792328739
4803-AXVYP,1,0,0,0.4460941280449464,1,0,0,1,1,4,0.9113650318805275,0.4431412930123479,1,2.038418701372226
3884-HCSWG,0,0,1,0.31176644760406497,1,0,0,1,1,4,0.6095725333344044,0.1468511825032149,1,1.948970351532304
4567-AKPIA,0,1,1,0.4826076443932389,1,0,1,2,1,2,0.6753607254193636,0.3865201527188899,0,0.6989754077143469
5077-DXTCG,0,0,0,0.5116054458813497,2,0,0,1,1,4,0.46350047420205415,0.004863678389307912,1,0.9042051307221936
1142-WACZW,0,0,0,0.32989354134468096,2,0,1,1,0,2,0.368496885578695,0.01114289614688025,1,1.1136418199073999
7901-HXJVA,0,0,0,0.3685933531163608,1,0,0,1,0,4,0.600532281224912,0.14306821628040928,0,1.624845999424247
5649-ANRML,1,0,0,0.32719668566763166,1,0,1,3,1,1,0.6787408692187533,0.19291513492043383,1,0.6907670847892098
4892-VLANZ,0,0,0,0.588811807674944,1,0,0,1,0,3,0.24755128797925008,0.0056629003137152155,1,0.41971232986179907
5924-IFQTT,0,1,1,0.3689409229398534,2,0,1,1,0,4,0.6594869702459896,0.11613188897135546,0,1.7826818536461613
7968-QUXNS,0,0,0,0.2830763300426836,0,0,0,1,0,3,0.16205855572535535,0.01508327363181703,0,0.5704753919518933
2919-HBCJO,0,0,0,0.29609367219318566,1,1,0,1,1,2,0.502049689177303,0.044585393521090186,1,1.6898700180017443
4236-XPXAV,0,1,1,0.23061186327883637,1,0,1,1,1,3,0.8535695958707126,0.47129023899864936,1,3.685344885996208
8903-WMRNW,0,1,0,0.24428270060527202,1,1,0,2,0,1,0.5694355300745497,0.03211218150689501,0,1.163144962177702
2452-SNHFZ,0,0,0,0.5908067663461987,2,1,0,1,0,1,0.5730405736193305,0.4479347090593219,0,0.968289999719452
3629-WEAAM,0,0,0,0.2634856844783264,2,0,0,1,0,3,0.576311614269834,0.0660662026746255,0,2.178989820967269
6029-CSMJE,0,0,1,0.45341482805640576,2,0,0,1,1,3,0.5581542811056328,0.20534788678320784,0,1.2282924029854723
7993-NQLJE,0,1,1,0.5041867798924706,1,1,0,1,0,1,0.6137757889599622,0.14688233115404434,0,1.214948239719584
9909-DFRJA,0,0,0,0.5873323577712648,1,1,1,2,1,2,0.7499516009244924,0.31485464592460793,0,0.6378958141806741
9099-FTUHS,0,0,0,0.3172396509427718,2,1,0,1,1,4,0.4065384346621621,0.05587649448141587,0,1.2774600319533058
0581-BXBUB,1,0,0,0.4204107488611073,1,0,0,1,0,4,0.7401767085990296,0.0417275402815611,0,1.7564257926486453
4962-CHQPW,0,0,1,0.4287868267854784,0,0,0,2,0,3,0.41659760993633677,0.06902833069406518,0,0.4852205844002259
9467-ROOLM,0,0,0,0.45588512599536446,0,0,0,1,0,3,0.2611069576047078,0.1472722327075588,0,0.5714936703966086
3030-YZADT,0,0,0,0.5613701758077445,2,0,0,1,0,3,0.36298979502124695,0.21942248930900424,1,0.6454641633509046
7410-KTVFV,0,1,0,0.4369590576258583,1,0,0,1,1,3,0.36616808591312594,0.11391026850039805,1,0.8360783491911195
5150-ITWWB,0,0,0,0.49805440033941106,2,0,0,1,0,4,0.623420152129221,0.04107895479466005,0,1.2492027957377547
2253-KPMNB,0,1,1,0.5501371839025542,2,1,1,3,0,2,0.6415140574393055,0.39199856069424815,0,0.3884640729174626
1345-ZUKID,0,0,0,0.391727977317419,0,0,0,2,0,3,0.20540612017246546,0.04391635669200803,0,0.2618453196241992
6429-SHBCB,0,0,0,0.4045442982841673,1,0,0,1,0,3,0.5864200519577164,0.1749080148039083,0,1.4460073891775156
9281-OFDMF,1,0,0,0.5255252737326918,1,0,0,1,0,4,0.7057957452694874,0.4301027667739156,0,1.340478378684265
2603-HVKCG,0,0,0,0.4657441542432825,1,0,0,1,1,4,0.7182157034199688,0.3948989408987602,0,1.5387781440656478
1834-WULEG,0,1,1,0.4712622458997214,2,0,0,2,1,3,0.3044820444889311,0.23739976177143735,0,0.3227070914801991
9097-ZUBYC,0,1,0,0.5371943567956672,2,0,1,1,0,2,0.398817326572759,0.08906311010871627,0,0.7410284436040183
5148-ORICT,0,1,0,0.6660324039365244,2,1,1,1,1,3,0.5136596799044244,0.5993601120411948,0,0.7700670565223467
4893-GYUJU,0,0,0,0.5662082984524652,0,0,0,1,0,3,0.12173618255415071,0.13105820253072112,0,0.2146234159237231
4578-PHJYZ,0,1,1,0.710233908827876,2,0,0,2,1,4,0.5246790757930262,0.6417342152787116,0,0.36911076654434105
7272-QDCKA,0,0,0,0.44400197087597865,1,0,0,2,0,4,0.8741270890814894,0.3400213910464165,0,0.9832657067401185
8908-SLFCJ,0,0,0,0.4846666388012205,0,0,0,3,1,2,0.18092502210932854,0.05605145882159827,0,0.12434710137751954
8393-DLHGA,0,0,0,0.5593369885088816,1,0,0,1,1,4,0.8764398491822416,0.3107142393912948,1,1.5641299203083925
9766-HGEDE,0,1,0,0.4130941307956572,0,0,0,2,1,3,0.23798028413141747,0.03827327323137314,0,0.2876978496691911
6968-MHOMU,0,1,0,0.570708796994445,0,0,0,2,1,1,0.3281556938264437,0.1793181838766936,0,0.2872467086931393
7395-IGJOS,1,1,0,0.3596235782232582,1,0,0,1,0,2,0.5545421591382982,0.16851131590845925,1,1.5377312872065927
5044-XDPYX,0,1,1,0.7007580144110162,0,0,0,3,0,3,0.34391566348227454,0.16143354377363003,0,0.1635144334086035
1814-WFGVS,0,1,1,0.8019597099197746,2,1,1,1,0,3,0.6494090569280844,0.44189324070099767,0,0.8087691684965964
2834-SPCJV,0,1,0,0.6854589249872003,1,1,0,3,0,4,0.5693180431929513,0.485738807585416,1,0.27672036066586647
3721-WKIIL,0,0,0,0.30752459933131016,0,0,0,3,1,3,0.2739917818113581,0.07450445369852386,0,0.2966647412545572
6734-CKRSM,0,0,0,0.40133029543079574,0,0,0,1,0,3,0.15669498301824908,0.011328420029785903,0,0.38946851578866987
1265-ZFOSD,0,0,0,0.8291795382363509,2,0,1,3,1,3,0.6423875941898849,0.6433732728903768,0,0.2581384875416087
6568-POCUI,0,1,0,0.5414081164222853,1,0,1,1,1,1,0.7045042320200281,0.14860187329347102,0,1.2988452987520285
7890-VYYWG,1,1,1,0.22890286428580978,2,0,0,1,1,4,0.3193511952443065,0.012426491364127112,1,1.3890701024381178
5197-LQXXH,0,1,0,0.7956208132561731,2,0,1,3,1,1,0.5780821268134504,0.7436756275776869,0,0.2420918882033632
9907-SWKKF,0,0,0,0.42407768165785675,2,0,0,1,0,3,0.2691325862959457,0.0023156796380198225,1,0.6331374191331207
3457-PQBYH,0,1,1,0.5945648474281227,2,0,0,3,0,1,0.30189972449044516,0.14530884417951243,0,0.1691604458564772
7682-AZNDK,1,1,1,0.6131857067584099,1,0,0,1,1,4,0.5224230734201947,0.3897319178128376,0,0.8505946453516052
0587-DMGBH,0,0,0,0.5284624763455862,0,1,0,1,1,4,0.43610051377035913,0.04753880298629161,1,0.8236665169935694
5384-ZTTWP,0,1,1,0.550567973442267,0,0,0,1,0,3,0.05479507351125337,0.44802209689023875,0,0.09934418992691715
3745-HRPHI,0,1,1,0.6084386851682919,2,0,1,3,0,1,0.4386947916541541,0.4576978745465044,0,0.24020748781780774
7636-OWBPG,1,0,0,0.3934499080117583,2,0,0,1,1,2,0.2033482238091835,0.20594574788064607,0,0.515523567578375
1231-YNDEK,0,0,0,0.7819101420699106,2,0,0,3,1,2,0.1720562648509567,0.5036535005462509,0,0.07331743899057441
1407-DIGZV,0,1,1,0.26650721737757715,0,0,0,3,0,3,0.1707710088396826,0.004924739762073579,0,0.21332465947013224
6397-JNZZG,0,0,1,0.7059876197325701,2,0,0,1,0,1,0.49970837627763437,0.29995702765721904,1,0.7068134749893604
0570-BFQHT,0,0,0,0.46525435460527065,1,0,0,1,0,4,0.7182065010569318,0.2802103983708416,0,1.540374891865542
4393-OBCRR,0,0,0,0.20097382721774243,0,0,0,2,1,3,0.3428163907937092,0.00902195922521869,0,0.8507715258300301
3523-QRQLL,0,1,1,0.5100507495557265,2,0,0,2,1,2,0.554011487434788,0.18908522588939433,1,0.5425626031465829
8564-LDKFL,0,1,0,0.5797014500057687,1,0,0,2,1,2,0.8025479692099071,0.5268930352275466,0,0.691611481841288
3696-DFHHB,0,1,0,0.8531536524550258,0,0,0,3,0,2,0.3965775728644262,0.23036950819784136,0,0.15488522553866113
0895-DQHEW,0,1,0,0.7930230970732336,1,0,0,1,1,2,0.4218334935347295,0.6627334682454392,1,0.53126098609676
4717-GHADL,0,0,0,0.7846516935227348,2,0,1,3,1,3,0.47786327362705006,0.5091670680489645,0,0.20291821171882013
5501-TVMGM,0,0,0,0.25670508589117547,2,0,1,1,1,4,0.46826793615844986,0.008059780535266686,0,1.8170690521652784
5879-HMFFH,0,1,0,0.6477687453474947,2,1,1,3,0,3,0.574309283809477,0.8213381043995097,0,0.2953800554476687
6772-WFQRD,0,0,1,0.5566430530925381,2,0,0,2,1,2,0.3090192911998459,0.10929007273873065,0,0.27732490738650534
3810-DVDQQ,0,1,1,0.8083561503490166,1,1,1,3,1,2,0.6879269449501249,1.0,0,0.2835562799776846
6972-SNKKW,0,1,0,0.3701513769683356,0,0,0,1,0,3,0.21895570640322864,0.013720398005167018,0,0.5899363978970462
3694-GLTJM,0,0,0,0.30264011777464406,2,0,0,2,1,1,0.2262504608018805,0.025288584497920586,0,0.37317802484011087
8550-XSXUQ,0,1,0,0.6348038428430409,2,0,0,3,1,1,0.6001186003034206,0.43144755635434007,0,0.31495484902764315
8149-RSOUN,0,0,0,0.18059410734599896,1,0,0,1,1,4,0.7062885671184362,0.00984066041967066,1,3.889380428918405
9055-MOJJJ,0,0,1,0.7281749614028954,2,1,0,2,0,3,0.48322725545493833,0.5151138197002346,0,0.3315794291357259
4359-INNWN,0,0,0,0.31127060635498127,0,0,0,2,1,1,0.2582196813415928,0.04480649372124776,0,0.4141180664215415
0585-EGDDA,0,1,0,0.5743361620150976,1,0,0,1,1,4,0.4531068108778322,0.399148489791674,0,0.7875514191404887
4032-RMHCI,0,1,1,0.5204516778058258,2,1,0,2,0,1,0.34373304467666377,0.13114608874257117,0,0.32990876056337737
0549-CYCQN,1,1,0,0.5998424678728294,1,0,0,2,1,2,0.6293810534069104,0.5035908477996786,0,0.5241850169595468
3481-JHUZH,0,0,0,0.5826139534752259,1,0,0,1,1,4,0.5950361078157944,0.4338340884157619,0,1.0195714209239743
7250-EQKIY,0,0,1,0.3219428372972194,2,0,0,1,0,1,0.3072281324092304,0.06267624699976798,1,0.9513390511475379
3594-IVHJZ,0,0,0,0.30239415069179465,0,0,0,1,1,3,0.34310168188883006,0.038971328343680736,0,1.1308777084412962
6869-FGJJC,0,0,0,0.7590394671963758,1,0,0,2,0,1,0.6760382412543695,0.6868098382625518,0,0.4450316740944172
3896-ZVNET,0,1,1,0.3758589403252753,0,0,0,3,0,3,0.2977350789836577,0.07210717575483379,0,0.2638146322429523
8205-VSLRB,0,1,0,0.6625194188047133,2,1,1,3,0,1,0.6745165337257153,0.6917124253826247,0,0.33919877959322886
5960-MVTUK,0,0,0,0.3970550206283956,2,0,0,1,1,4,0.45723675658259616,0.012993448586177715,0,1.1486772754700403
6817-WTYHE,0,0,0,0.3882567280579799,2,1,0,1,0,4,0.3585461509135477,0.01684353808187598,0,0.9211045694761688
3082-VQXNH,0,1,0,0.48145044950638316,2,0,0,1,0,1,0.30101087848915675,0.01299046558815355,0,0.6239208167328574
4013-UBXWQ,0,0,0,0.3135781938860097,2,0,1,1,1,4,0.5197276388295347,0.0692936850963413,1,1.6521413401523397
4931-TRZWN,0,0,0,0.4973616161282947,2,1,0,1,1,4,0.2783503796990578,0.11825746726376576,0,0.5585309355514274
0750-EKNGL,0,0,0,0.4483207287359567,1,0,0,1,0,3,0.1883350774203526,0.07680290102280063,0,0.41915510541920203
7669-LCRSD,0,1,1,0.2990390892997188,2,0,0,1,1,4,0.32876359295718505,0.07836680127847091,0,1.0957358713643222
3567-PQTSO,0,1,1,0.6554380037240342,1,0,0,2,1,4,0.780750582036887,0.7033882103838922,0,0.5951405297484211
8043-PNYSD,0,1,0,0.6407842426185943,0,0,0,3,1,3,0.24212069641418416,0.052183760041253135,0,0.12588470794127726
9938-EKRGF,0,0,0,0.3163333397179929,0,1,1,1,0,3,0.5971939111030932,0.16425051890337306,0,1.881913547545323
2703-AMTUL,1,0,1,0.532987078376062,1,0,0,2,0,3,0.49702918700712373,0.24735091158305653,0,0.4658305769280146
0928-JMXNP,1,1,0,0.276068761694149,0,0,0,1,1,4,0.49678080653306655,0.01512724769151922,0,1.7929874284472875
8173-RXAYP,0,1,1,0.47207137024532797,0,0,0,3,1,3,0.19410734791622447,0.19142819798518684,0,0.1369640243106394
4825-XJGDM,0,0,0,0.5974443694387346,1,1,1,2,0,1,0.4270021383029453,0.13941711950376975,0,0.3570584155711295
5402-HTOTQ,0,0,0,0.2960520285457141,2,0,0,1,0,2,0.4530026215402775,0.110808538886614,0,1.524994203062861
6734-JDTTV,0,1,1,0.698706873323792,0,0,0,1,1,1,0.5057124840499212,0.1582490458793708,0,0.7227490586846084
7850-THJMU,0,1,1,0.46485311814725494,0,0,0,3,1,3,0.534735943346775,0.06542902786384121,0,0.38316961700326513
3890-RTCMS,0,0,0,0.4774220826231141,1,0,1,1,0,3,0.39127664271880885,0.10242680752949132,0,0.8178482075356968
8849-GYOKR,0,0,0,0.6507482303519818,1,1,0,2,0,4,0.5719340037260248,0.7262329594307438,1,0.4391059945121925
3148-BLQJT,0,0,0,0.12279082255527318,0,0,0,1,0,3,0.22172863311011864,0.004164826116169808,1,1.7911556651230407
3717-FDJFU,0,0,0,0.15543112192904,0,0,0,3,0,3,0.4461363370415324,0.013871827974620063,0,0.954724311760878
3665-JATSN,0,0,0,0.41878044287937555,2,0,0,1,1,3,0.3995578272633565,0.09282623176503309,0,0.9518257318580464
7966-YOTQW,0,0,0,0.5635771693623672,2,1,0,1,1,1,0.46128051990106,0.07055357786396452,0,0.8170371473257229
0461-CVKMU,0,1,1,0.5486356470457857,2,0,0,1,1,4,0.5137246688061233,0.24308543504611838,1,0.9346640298301633
8806-EAGWC,0,0,0,0.25400705970415943,1,0,0,1,0,3,0.5785201147235792,0.02237531976069517,1,2.268643524593931
8853-TZDGH,0,0,0,0.46890537665709997,0,0,1,1,1,4,0.7843781747817196,1.0,0,1.669225792566526
7779-LGOVN,1,1,0,0.42364951544536783,1,0,0,1,1,4,0.6911221277043031,0.10986711860816416,1,1.627511871712515
4324-BZCKL,0,0,1,0.3638268426090645,2,0,0,3,0,3,0.4658185838151152,0.0975170960446872,0,0.42638616611462166
6924-TDGMT,0,1,0,0.5281733429499367,0,0,0,2,0,3,0.16593431084021049,0.02352164386781951,0,0.15693462991184318
9710-ZUSHQ,0,0,0,0.4655353326962931,1,1,0,1,1,2,0.8686730331420005,0.5112901171035207,1,1.8619662269127482
1536-YHDOE,0,1,1,0.5469051186160001,2,1,1,2,1,3,0.5265753187005604,0.14100541036894865,0,0.48097405449175973
8123-QBNAZ,0,1,1,0.44105852237198273,0,1,0,1,1,1,0.7330847922339105,0.4643761212141296,0,1.6583433078053758
3629-ZNKXA,1,0,0,0.5038897047887863,1,0,0,1,1,4,0.5409534324716533,0.22078477009779415,0,1.0714289226752085
4827-LTQRJ,0,1,1,0.6837074876923814,1,1,1,2,0,1,0.8267620721734521,0.9091612209121173,0,0.6041749666916558
7711-YIJWC,0,1,1,0.5696454022384014,2,0,1,2,0,2,0.5852495309913153,0.24421430527195925,0,0.5132458568407416
5482-VXSXJ,0,0,0,0.27529697082252963,2,0,0,3,1,3,0.7914444139873757,0.2711268631687296,0,0.9571327995679206
7365-BVCJH,0,0,0,0.4842392679788293,2,0,0,3,1,3,0.24595259868978778,0.09674172092318095,0,0.16918868161604583
9620-ENEJV,0,0,0,0.5179770454414969,1,0,0,1,0,1,0.5179687456301008,0.056503227556207916,0,0.9980571398672586
4183-WCSEP,0,0,0,0.41288611527972696,1,0,1,1,1,4,0.6820187592042035,0.31153301341475853,1,1.647841601893936
2378-YIZKA,0,1,1,0.7802916344161996,2,1,1,3,1,4,0.6572317526410418,0.7070690040569622,0,0.2806434074379225
5498-TXHLF,0,1,1,0.645057729024213,1,0,0,1,0,4,0.6651726317798077,0.3644499083518856,1,1.029586988742423
0689-DSXGL,0,1,1,0.6662660491238004,1,0,1,1,0,2,0.6374936269857983,0.560863927582337,0,0.9553814821283102
6818-DJXAA,1,0,1,0.28230341545060633,1,0,1,1,0,4,0.8038145432415074,0.12541839937076588,0,2.837292102401962
9722-UJOJR,0,1,0,0.579181148922423,0,0,0,1,1,4,0.47110165199433335,0.2502625827905055,1,0.8119906220140309
0464-WJTKO,0,1,0,0.511274302424859,0,1,0,3,0,2,0.38165659560421783,0.2507050581762616,0,0.24866490706861738
8902-ZEOVF,0,1,1,0.524025430841681,0,0,0,2,0,3,0.08381374092574512,0.12153290596045661,0,0.07989483063886264
6778-EICRF,0,1,1,0.3785658694105236,2,1,0,2,0,3,0.4326812592590714,0.22855287398750246,0,0.5707204132251789
2662-NNTDK,0,0,0,0.8187911918161508,0,1,0,2,0,1,0.6701518523296572,0.20213491171789583,0,0.40898270298995204
4132-KALRO,0,0,0,0.2925808678556573,1,0,1,1,1,3,0.5043486000508515,0.050688185652194385,0,1.7179205298174294
3902-FOIGH,0,1,0,0.28697053316774823,1,0,0,1,1,4,0.6737924294768509,0.1504939420599402,1,2.339796443979753
6772-KSATR,0,0,0,0.26052242121094166,1,1,0,1,1,3,0.6043549370135275,0.012463182165505113,1,2.3109106064984775
7112-OPOTK,0,0,0,0.5756397602460381,1,0,0,1,0,4,0.5505933412367205,0.27540191867526315,1,0.9548306918721591
